"117"	"24"	"462"	"1117"	"0"	"OPPPE 06 \"7 DE OCTUBRE\""	"PARROQUIA ALTAGRACIA"	"fe0003958ecec3819ed80031983b1b97"	"1"	"2024-10-06 14:07:10"	\N	\N
"118"	"24"	"462"	"1117"	"0"	"OPPPE 05"	"ESQUINA MATURÍN JESUITA"	"fe0003958ecec3819ed80031983b1b98"	"1"	"2024-10-06 14:07:10"	\N	\N
"119"	"24"	"462"	"1117"	"0"	"OPPPE 04 \"LUZ Y ESPERANZA\""	"AV. NORTE 04, ESQUINA CAJA DE AGUA A LA UNETA, EDIFICIO RUIZ PALACIO"	"fe0003958ecec3819ed80031983b1b99"	"1"	"2024-10-06 14:07:10"	\N	\N
"120"	"24"	"462"	"1117"	"0"	"OPPPE 03 \"13 DE ABRIL\""	"AV. BARALT, ESQUINA EL GUANÁBANO, EDIFICIO 13 DE ABRIL"	"fe0003958ecec3819ed80031983b1b100"	"1"	"2024-10-06 14:07:10"	\N	\N
"121"	"24"	"462"	"1120"	"0"	"SIMÓN"	"FRENTE A LA PLAZA BICENTENARIA DIAGONAL AL LICEO FERMÍN TORO"	"fe0003958ecec3819ed80031983b1b101"	"1"	"2024-10-06 14:07:10"	\N	\N
"122"	"24"	"462"	"1120"	"0"	"OPPPE 07 \"EL CALVARIO\""	"AV. SUCRE, LATERAL A LAS ESCALINATAS DEL CALVARIO Y AL TÚNEL DE LA PLANICIE DEL 23 DE ENERO (PARQUE EZEQUIEL ZAMORA)"	"fe0003958ecec3819ed80031983b1b102"	"1"	"2024-10-06 14:07:10"	\N	\N
"123"	"24"	"462"	"1124"	"0"	"SEGURIDAD CIUDADANA"	"AV. CASANOVA. AL LADO DEL ARABITO FRENTE AL BANCO PLAZA, AL LADO DEL MELIA CARACAS"	"fe0003958ecec3819ed80031983b1b103"	"1"	"2024-10-06 14:07:10"	\N	\N
"124"	"24"	"462"	"1124"	"0"	"SANTOS ERMINI"	"AV. LAS DELICIAS URB. SANTOS ERMINI ARISMENDI"	"fe0003958ecec3819ed80031983b1b104"	"1"	"2024-10-06 14:07:10"	\N	\N
"125"	"24"	"462"	"1124"	"0"	"SANTA ROSA II"	"AV. LIBERTADOR AL LADO DE LA ESTACIÓN COLEGIO DE INGENIEROS"	"fe0003958ecec3819ed80031983b1b105"	"1"	"2024-10-06 14:07:10"	\N	\N
"126"	"24"	"462"	"1124"	"0"	"SANTA ROSA I"	"COLEGIO DE INGENIEROS"	"fe0003958ecec3819ed80031983b1b106"	"1"	"2024-10-06 14:07:10"	\N	\N
"127"	"24"	"462"	"1124"	"0"	"SANTA ROSA 128"	"BOULEVARD AMADOR BENDAYAN, AL FRENTE DEL CLUB COLEGIO DE INGENIEROS"	"fe0003958ecec3819ed80031983b1b107"	"1"	"2024-10-06 14:07:10"	\N	\N
"128"	"24"	"462"	"1124"	"0"	"QUEBRADA HONDA A "	"CALLE REAL DE QUEBRADA HONDA, AV. LIBERTADOR L LADO DEL TERMINAL RODO VÍAS "	"fe0003958ecec3819ed80031983b1b108"	"1"	"2024-10-06 14:07:10"	\N	\N
"129"	"24"	"462"	"1124"	"0"	"OPPPE 69"	"CALLE EL COLEGIO, BOULEVARD SABANA GRANDE, CERCANO AL  TRAKI DE PLAZA VENEZUELA"	"fe0003958ecec3819ed80031983b1b109"	"1"	"2024-10-06 14:07:10"	\N	\N
"130"	"24"	"462"	"1124"	"0"	"OPPPE 50 \"RESIDENCIAS EMMANUEL\""	"FINAL AV. CASANOVA, DIAGONAL AL CENTRO COMERCIAL ÚNICO"	"fe0003958ecec3819ed80031983b1b110"	"1"	"2024-10-06 14:07:10"	\N	\N
"131"	"24"	"462"	"1124"	"0"	"OPPPE 41 \"ARGIMIRO GABALDÓN\""	"FINAL AV. CASANOVA FRENTE AL HOTEL MADRID"	"fe0003958ecec3819ed80031983b1b111"	"1"	"2024-10-06 14:07:10"	\N	\N
"132"	"24"	"462"	"1124"	"0"	"OPPPE 19"	"AV. LIBERTADOR CALLE LAS PALMAS, DIAGONAL A LA FUNERARIA LOS CAOBOS"	"fe0003958ecec3819ed80031983b1b112"	"1"	"2024-10-06 14:07:10"	\N	\N
"133"	"24"	"462"	"1124"	"0"	"OPPPE 18 \"HURACHAFRI\""	"AV. LAS ACACIAS, SABANA GRANDE,  A UNA CUADRA DE LA AV. LIBERTADOR FRENTE A LA PREVISORA, TORRE A Y B"	"fe0003958ecec3819ed80031983b1b113"	"1"	"2024-10-06 14:07:10"	\N	\N
